date,year,day_of_year,temp_c,site,under_board,board_number,board_id,survey_start,survey_start_t,survey_end,survey_end_t,t_lapse_mins,t_midpoint,handling_start,handling_start_t,handling_end,handling_end_t,spp,sex_age_est,sex,probed,age_class,svl_cm,id,cluster,id_cluster,status
8/12/2024,2024,225,21,Ag-nat 8,Y,2,2,13:14,13.23,13:45,13.75,31,13.49,,0,,0,smooth green snake ,,,,,,,,,not captured
8/12/2024,2024,225,21,Ag-nat 8,Y,11,11,13:14,13.23,13:45,13.75,31,13.49,,0,,0,garter,J,,,A,,,,,not captured
8/12/2024,2024,225,21,Ag-nat 8,Y,12,12,13:14,13.23,13:45,13.75,31,13.49,,0,,0,milk snake,,,,,,,,,not captured
8/12/2024,2024,225,21,Ag-nat 8,Y,15,AR15,13:14,13.23,13:45,13.75,31,13.49,13:36,13.6,13:40,13.67,garter,N,U,N,N,12.5,24,AR,AR24,unique
8/12/2024,2024,225,21,Ag-nat 8,N,13,13,13:14,13.23,13:45,13.75,31,13.49,,0,,0,water snake ?,,,,,,,,,not captured
8/12/2024,2024,225,22,Nat-ag 8,N,8,8,14:02,14.03,14:15,14.25,13,14.14,,0,,0,garter,,,,,,,,,not captured
8/12/2024,2024,225,22,Nat-ag 8,Y,10,AR10,14:02,14.03,14:15,14.25,13,14.14,14:10,14.17,14:14,14.23,garter,F,F,Y,A,46,25,AR,AR25,unique
8/12/2024,2024,225,22,Nat-ag 9,,,,15:14,15.23,15:20,15.33,6,15.28,,0,,0,,,,,,,,,,
8/13/2024,2024,226,21,Nat-ag 5,Y,5,5,10:13,10.22,10:26,10.43,13,10.33,,0,,0,Hatched eggs,,,,,,,,,
8/13/2024,2024,226,21,Nat-ag 5,Y,17,OS17,10:13,10.22,10:26,10.43,13,10.33,10:21,10.35,10:25,10.42,redbelly,M,M,N,A,21,58,OS,OS58,unique
8/13/2024,2024,226,22,Nat-ag 2,Y,3,OS3,11:00,11,11:16,11.27,16,11.13,11:02,11.03,11:06,11.1,garter,N,U,N,N,20,100,OS,OS100,unique
8/13/2024,2024,226,22,Nat-ag 2,Y,13,13,11:00,11,11:16,11.27,16,11.13,,0,,0,water snake,,,,,,,,,not captured
8/13/2024,2024,226,24,Nat-ag 1,Y,1,1,11:46,11.77,11:55,11.92,9,11.84,,0,,0,Hatched eggs,,,,,,,,,
8/13/2024,2024,226,24,Nat-ag 3,,,,12:15,12.25,12:27,12.45,12,12.35,,0,,0,,,,,,,,,,
8/13/2024,2024,226,25,Nat-ag 6,,,,13:14,13.23,13:21,13.35,7,13.29,,0,,0,,,,,,,,,,
8/13/2024,2024,226,26,Nat-ag 7,,,,13:52,13.87,13:57,13.95,5,13.91,,0,,0,,,,,,,,,,
8/13/2024,2024,226,26,Half 6,,,,14:32,14.53,14:43,14.72,11,14.63,,0,,0,,,,,,,,,,
8/14/2024,2024,227,20,Nat QC 1,,,,8:56,8.93,9:05,9.08,9,9.01,,0,,0,,,,,,,,,,
8/14/2024,2024,227,23,Nat QC 7,Y,9,GP9,10:27,10.45,10:49,10.82,22,10.63,10:30,10.5,10:34,10.57,garter,N,U,N,N,15.5,35,GP,GP35,unique
8/14/2024,2024,227,24,Nat QC 6,,,,11:07,11.12,11:13,11.22,6,11.17,,0,,0,,,,,,,,,,
8/14/2024,2024,227,26,Nat QC 9,,,,12:32,12.53,12:42,12.7,10,12.62,,0,,0,,,,,,,,,,
8/14/2024,2024,227,28,Half 10,,,,14:00,14,14:08,14.13,8,14.07,,0,,0,,,,,,,,,,
8/14/2024,2024,227,29,Ag 6,,,,14:34,14.57,14:45,14.75,11,14.66,,0,,0,,,,,,,,,,
8/15/2024,2024,228,20,Ag-nat 7,,,,8:52,8.87,9:01,9.02,9,8.94,,0,,0,,,,,,,,,,
8/15/2024,2024,228,23,Nat-ag 4,N,8,8,9:45,9.75,9:50,9.83,5,9.79,,0,,0,garter,,,,,,,,,not captured
8/15/2024,2024,228,23,Ag-nat 5,,,,9:53,9.88,10:04,10.07,11,9.98,,0,,0,,,,,,,,,,
8/15/2024,2024,228,24,Ag-nat 2,,,,10:15,10.25,10:23,10.38,8,10.32,,0,,0,,,,,,,,,,
8/15/2024,2024,228,25,Half 7,Y,4,OE4,11:00,11,11:23,11.38,23,11.19,11:05,11.08,11:09,11.15,garter,F,F,Y,A,54.5,50,OE,OE50,unique
8/15/2024,2024,228,27,Ag-nat 9,,,,12:13,12.22,12:25,12.42,12,12.32,,0,,0,,,,,,,,,,
8/15/2024,2024,228,27,Half 9,Y,3,OE3,12:40,12.67,13:03,13.05,23,12.86,12:45,12.75,12:46,12.77,garter,F,F,Y,A,41,44,OE,OE44,recapture
8/15/2024,2024,228,27,Half 9,Y,5,OE5,12:40,12.67,13:03,13.05,23,12.86,12:50,12.83,16:54,16.9,garter,F,F,Y,A,50,51,OE,OE51,unique
8/15/2024,2024,228,27,Half 9,Y,5,OE5,12:40,12.67,13:03,13.05,23,12.86,12:50,12.83,13:00,13,garter,M,M,Y,A,44.5,52,OE,OE52,unique
8/20/2024,2024,233,14,Half 5,,9,9,9:51,9.85,10:15,10.25,24,10.05,,0,,0,,,,,,,,,,
8/20/2024,2024,233,16,Half 2,,,,11:02,11.03,11:10,11.17,8,11.1,,0,,0,,,,,,,,,,
8/20/2024,2024,233,16,Ag-nat 3,Y,10,AR10,11:46,11.77,12:02,12.03,16,11.9,11:57,11.95,12:02,12.03,garter,N,U,N,N,19,27,AR,AR27,unique
8/20/2024,2024,233,17,Ag 3,,,,12:42,12.7,12:54,12.9,12,12.8,,0,,0,,,,,,,,,,
8/20/2024,2024,233,17,Ag 5,,,,13:22,13.37,13:35,13.58,13,13.48,,0,,0,,,,,,,,,,
8/20/2024,2024,233,17,Ag-nat 8,Y,4,AR4,13:54,13.9,14:09,14.15,15,14.03,13:55,13.92,13:59,13.98,garter,M,M,Y,A,35,28,AR,AR28,unique
8/20/2024,2024,233,18,Ag-nat 8,Y,8,AR8,13:54,13.9,14:09,14.15,15,14.03,14:14,14.23,14:17,14.28,garter,N,U,N,N,18,29,AR,AR29,unique
8/20/2024,2024,233,18,Nat-ag 8,,,,14:42,14.7,14:47,14.78,5,14.74,,0,,0,,,,,,,,,,
8/20/2024,2024,233,18,Ag-nat 7,,,,15:08,15.13,15:15,15.25,7,15.19,,0,,0,,,,,,,,,,
8/20/2024,2024,233,18,Nat-ag 9,,,,15:55,15.92,16:01,16.02,6,15.97,,0,,0,,,,,,,,,,
8/21/2024,2024,234,13,Nat QC 9,Y,9,GP9,10:29,10.48,10:47,10.78,18,10.63,10:35,10.58,10:40,10.67,redbelly,N,U,N,N,6,8,GP,GP8,unique
8/21/2024,2024,234,16,Nat QC 1,Y,9,GP9,11:49,11.82,12:06,12.1,17,11.96,12:00,12,12:04,12.07,redbelly,F,F,Y,A,27.5,9,GP,GP9,unique
8/21/2024,2024,234,18,Nat QC 7,Y,2,GP2,13:11,13.18,13:41,13.68,30,13.43,13:13,13.22,13:16,13.27,garter,M,M,Y,A,29.5,40,GP,GP40,unique
8/21/2024,2024,234,18,Nat QC 7,N,14,14,13:11,13.18,13:41,13.68,30,13.43,,0,,0,garter,,,,,,,,,not captured
8/21/2024,2024,234,18,Nat QC 7,N,18,18,13:11,13.18,13:41,13.68,30,13.43,,0,,0,garter,,,,,,,,,not captured
8/21/2024,2024,234,18,Nat QC 7,Y,20,GP20,13:11,13.18,13:41,13.68,30,13.43,13:37,13.62,13:40,13.67,garter,F,F,Y,A,31.25,30,GP,GP30,recapture
8/21/2024,2024,234,19,Nat QC 6,,,,14:05,14.08,14:15,14.25,10,14.17,,0,,0,,,,,,,,,,
8/21/2024,2024,234,19,Nat QC 4,,,,14:33,14.55,14:44,14.73,11,14.64,,0,,0,,,,,,,,,,
8/21/2024,2024,234,19,Nat QC 3,,,,15:06,15.1,15:15,15.25,9,15.18,,0,,0,,,,,,,,,,
8/22/2024,2024,235,15,Nat-ag 3,Y,8,OS8,9:21,9.35,9:40,9.67,19,9.51,9:30,9.5,9:35,9.58,garter,F,F,Y,A,60,61,OS,OS61,recapture
8/22/2024,2024,235,15,Nat-ag 3,Y,8,8,9:21,9.35,9:40,9.67,19,9.51,,0,,0,water snake,,,,,,,,,not captured
8/22/2024,2024,235,17,Nat-ag 1,,,,10:14,10.23,10:22,10.37,8,10.3,,0,,0,,,,,,,,,,
8/22/2024,2024,235,18,Nat-ag 2,N,5,OS5,10:44,10.73,11:15,11.25,31,10.99,10:47,10.78,10:53,10.88,garter,M,M,Y,A,47.25,101,OS,OS101,unique
8/22/2024,2024,235,18,Nat-ag 2,Y,10,OS10,10:44,10.73,11:15,11.25,31,10.99,10:59,10.98,11:05,11.08,garter,N,U,N,N,17.5,102,OS,OS102,unique
8/22/2024,2024,235,18,Nat-ag 2,Y,11,OS11,10:44,10.73,11:15,11.25,31,10.99,11:06,11.1,11:09,11.15,garter,N,U,N,N,19.25,103,OS,OS103,unique
8/22/2024,2024,235,20,Nat-ag 6,,,,11:42,11.7,11:50,11.83,8,11.77,,0,,0,,,,,,,,,,
8/22/2024,2024,235,21,Nat-ag 5,Y,5,5,12:15,12.25,12:23,12.38,8,12.32,,0,,0,Hatched eggs,,,,,,,,,
8/22/2024,2024,235,22,Nat-ag 7,Y,6,OS6,13:00,13,13:15,13.25,15,13.13,13:04,13.07,13:09,13.15,garter,M,M,Y,A,39,104,OS,OS104,unique
8/22/2024,2024,235,23,Half 6,Y,3,3,14:14,14.23,14:25,14.42,11,14.33,,0,,0,water snake,,,,,,,,,not captured
8/22/2024,2024,235,23,Half 6,N,10,10,14:14,14.23,14:25,14.42,11,14.33,,0,,0,garter,,,,,,,,,not captured
8/23/2024,2024,236,16,Half 10,,,,8:45,8.75,9:00,9,15,8.88,,0,,0,,,,,,,,,,
8/23/2024,2024,236,18,Ag 6,,,,9:16,9.27,9:30,9.5,14,9.38,,0,,0,,,,,,,,,,
8/23/2024,2024,236,21,Half 7,,,,10:39,10.65,11:10,11.17,31,10.91,,0,,0,,,,,,,,,,
8/23/2024,2024,236,22,Ag-nat 9,,,,11:34,11.57,11:53,11.88,19,11.73,,0,,0,,,,,,,,,,
8/23/2024,2024,236,23,Half 9,Y,3,OE3,12:09,12.15,12:26,12.43,17,12.29,12:13,12.22,12:17,12.28,garter,M,M,Y,A,37.75,53,OE,OE53,unique
8/23/2024,2024,236,23,Half 9,Y,5,OE5,12:09,12.15,12:26,12.43,17,12.29,12:20,12.33,12:22,12.37,garter,F,F,Y,A,51,51,OE,OE51,recapture
8/23/2024,2024,236,25,Ag-nat 2,Y,11,OE11,13:15,13.25,13:32,13.53,17,13.39,13:20,13.33,13:26,13.43,garter,F,F,Y,A,43.5,54,OE,OE54,unique
8/23/2024,2024,236,25,Ag-nat 5,N,1,1,13:45,13.75,13:57,13.95,12,13.85,,0,,0,garter,,,,,,,,,not captured
8/23/2024,2024,236,25,Ag-nat 5,Y,2,OE2,13:45,13.75,13:57,13.95,12,13.85,13:46,13.77,13:51,13.85,garter,M,M,Y,A,41.75,55,OE,OE55,unique
8/23/2024,2024,236,26,Nat-ag 4,Y,9,OE9,14:09,14.15,14:20,14.33,11,14.24,14:17,14.28,14:21,14.35,garter,F,F,Y,A,35,56,OE,OE56,unique
8/23/2024,2024,236,26,Nat-ag 4,N,8,8,14:09,14.15,14:20,14.33,11,14.24,,0,,0,,,,,,,,,,
8/26/2024,2024,239,19,Ag 3,,,,8:43,8.72,8:57,8.95,14,8.83,,0,,0,,,,,,,,,,
8/26/2024,2024,239,21,Ag-nat 3,,,,9:24,9.4,9:31,9.52,7,9.46,,0,,0,,,,,,,,,,
8/26/2024,2024,239,22,Half 2,Y,10,10,10:03,10.05,10:10,10.17,7,10.11,,0,,0,water snake,,,,,,,,,not captured
8/26/2024,2024,239,23,Half 5,,,,10:31,10.52,10:41,10.68,10,10.6,,0,,0,,,,,,,,,,
8/26/2024,2024,239,25,Ag-nat 8,Y,4,AR4,11:19,11.32,11:37,11.62,18,11.47,11:29,11.48,11:31,11.52,garter,N,U,N,N,18,30,AR,AR30,unique
8/26/2024,2024,239,26,Ag 5,,,,12:13,12.22,12:36,12.6,23,12.41,,0,,0,,,,,,,,,,
8/26/2024,2024,239,26,Nat-ag 8,,,,12:52,12.87,12:59,12.98,7,12.93,,0,,0,,,,,,,,,,
8/27/2024,2024,240,20,Half 10,,,,8:38,8.63,8:47,8.78,9,8.71,,0,,0,,,,,,,,,,
8/27/2024,2024,240,21,Ag 6,N,16,16,9:07,9.12,9:18,9.3,11,9.21,,0,,0,garter,,,,,,,,,not captured
8/27/2024,2024,240,23,Nat-ag 4,,,,10:15,10.25,10:24,10.4,9,10.33,,0,,0,,,,,,,,,,
8/27/2024,2024,240,24,Ag-nat 5,,,,10:32,10.53,10:40,10.67,8,10.6,,0,,0,,,,,,,,,,
8/27/2024,2024,240,24,Ag-nat 2,,,,10:50,10.83,10:59,10.98,9,10.91,,0,,0,,,,,,,,,,
8/27/2024,2024,240,27,Ag-nat 9,,,,12:17,12.28,12:30,12.5,13,12.39,,0,,0,,,,,,,,,,
8/27/2024,2024,240,27,Half 9,Y,5,OE5,12:44,12.73,13:00,13,16,12.87,12:52,12.87,12:54,12.9,garter,F,F,Y,A,51.25,50,OE,OE50,recapture
8/27/2024,2024,240,28,Half 7,Y,4,OE4,13:17,13.28,13:34,13.57,17,13.43,13:22,13.37,13:26,13.43,garter,J,U,N,A,21.5,57,OE,OE57,unique
8/28/2024,2024,241,15,Nat-ag 9,,,,9:38,9.63,9:44,9.73,6,9.68,,0,,0,,,,,,,,,,
8/28/2024,2024,241,16,Ag-nat 7,,,,10:18,10.3,10:28,10.47,10,10.38,,0,,0,,,,,,,,,,
8/28/2024,2024,241,16,Nat QC 3,,,,11:35,11.58,11:41,11.68,6,11.63,,0,,0,,,,,,,,,,
8/28/2024,2024,241,16,Nat QC 6,N,6,GP6,12:00,12,12:12,12.2,12,12.1,12:07,12.12,12:09,12.15,garter,N,U,N,N,15,37,GP,GP37,unique
8/28/2024,2024,241,17,Nat QC 7,,,,12:43,12.72,12:58,12.97,15,12.84,,0,,0,,,,,,,,,,
8/28/2024,2024,241,17,Nat QC 4,,,,13:13,13.22,13:19,13.32,6,13.27,,0,,0,,,,,,,,,,
8/28/2024,2024,241,18,Nat QC 1,Y,1,1,14:04,14.07,14:17,14.28,13,14.18,,0,,0,ring necked snake,,,,,,,,,not captured
8/28/2024,2024,241,18,Nat QC 1,Y,9,9,14:04,14.07,14:17,14.28,13,14.18,,0,,0,ring necked snake,,,,,,,,,not captured
8/28/2024,2024,241,18,Nat QC 9,Y,9,9,15:04,15.07,15:17,15.28,13,15.18,,0,,0,ring necked snake,,,,,,,,,not captured
8/28/2024,2024,241,18,Nat QC 9,Y,15,GP15,15:04,15.07,15:17,15.28,13,15.18,15:11,15.18,15:15,15.25,redbelly,N,U,N,N,7,10,GP,GP10,unique
8/29/2024,2024,242,16,Nat-ag 2,Y,5,OS5,10:16,10.27,10:33,10.55,17,10.41,10:18,10.3,10:21,10.35,garter,F,U,N,A,24,105,OS,OS105,unique
8/29/2024,2024,242,16,Nat-ag 2,Y,17,17,10:16,10.27,10:33,10.55,17,10.41,,0,,0,water snake,,,,,,,,,not captured
8/29/2024,2024,242,17,Nat-ag 5,N,11,11,11:08,11.13,11:16,11.27,8,11.2,,0,,0,garter,,,,,,,,,not captured
8/29/2024,2024,242,19,Nat-ag 7,,,,11:35,11.58,11:42,11.7,7,11.64,,0,,0,,,,,,,,,,
8/29/2024,2024,242,20,Half 6,Y,5,OS5,13:04,13.07,13:36,13.6,32,13.33,13:08,13.13,13:14,13.23,garter,M,M,Y,A,35,106,OS,OS106,unique
8/29/2024,2024,242,20,Half 6,Y,12,OS12,13:04,13.07,13:36,13.6,32,13.33,13:21,13.35,13:25,13.42,garter,M,M,Y,A,43,107,OS,OS107,unique
8/29/2024,2024,242,20,Half 6,Y,12,OS12,13:04,13.07,13:36,13.6,32,13.33,13:21,13.35,13:32,13.53,garter,F,F,Y,A,48.25,108,OS,OS1087,unique
8/29/2024,2024,242,22,Nat-ag 1,Y,1,OS1,14:19,14.32,14:53,14.88,34,14.6,14:20,14.33,14:25,14.42,garter,F,U,N,A,21.5,109,OS,OS109,unique
8/29/2024,2024,242,22,Nat-ag 1,Y,10,OS10,14:19,14.32,14:53,14.88,34,14.6,14:30,14.5,14:35,14.58,garter,M,M,Y,A,48.5,110,OS,OS110,unique
8/29/2024,2024,242,22,Nat-ag 1,Y,10,OS10,14:19,14.32,14:53,14.88,34,14.6,14:30,14.5,14:40,14.67,garter,F,F,Y,A,62,111,OS,OS111,unique
8/29/2024,2024,242,22,Nat-ag 1,Y,10,OS10,14:19,14.32,14:53,14.88,34,14.6,14:30,14.5,14:45,14.75,garter,M,M,Y,A,55,112,OS,OS112,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,5,5,15:14,15.23,15:53,15.88,39,15.56,,0,,0,garter,J,U,N,A,,,,,not captured
8/29/2024,2024,242,22,Nat-ag 3,Y,5,5,15:14,15.23,15:53,15.88,39,15.56,,0,,0,garter,J,U,N,A,,,,,not captured
8/29/2024,2024,242,22,Nat-ag 3,Y,5,5,15:14,15.23,15:53,15.88,39,15.56,,0,,0,garter,J,U,N,A,,,,,not captured
8/29/2024,2024,242,22,Nat-ag 3,Y,5,OS5,15:14,15.23,15:53,15.88,39,15.56,15:20,15.33,15:25,15.42,garter,N,U,N,N,17.5,113,OS,OS113,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,5,OS5,15:14,15.23,15:53,15.88,39,15.56,15:20,15.33,15:27,15.45,garter,F,F,Y,A,55,114,OS,OS114,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,14,OS14,15:14,15.23,15:53,15.88,39,15.56,15:35,15.58,15:40,15.67,garter,F,F,Y,A,38,115,OS,OS115,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,14,OS14,15:14,15.23,15:53,15.88,39,15.56,15:35,15.58,15:44,15.73,garter,F,F,Y,A,42.75,116,OS,OS116,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,17,OS17,15:14,15.23,15:53,15.88,39,15.56,15:46,15.77,15:49,15.82,garter,F,F,Y,A,27.5,117,OS,OS117,unique
8/29/2024,2024,242,22,Nat-ag 3,Y,17,OS17,15:14,15.23,15:53,15.88,39,15.56,15:46,15.77,15:52,15.87,garter,N,U,N,N,15,118,OS,OS1187,unique
8/29/2024,2024,242,22,Nat-ag 6,,,,16:16,16.27,16:23,16.38,7,16.33,,0,,0,,,,,,,,,,
9/3/2024,2024,247,17,Nat-ag 9,,,,11:52,11.87,12:00,12,8,11.93,,0,,0,,,,,,,,,,
9/3/2024,2024,247,19,Ag-nat 7,,,,12:25,12.42,12:36,12.6,11,12.51,,0,,0,,,,,,,,,,
9/3/2024,2024,247,19,Half 5,N,1,1,13:25,13.42,13:32,13.53,7,13.48,,0,,0,garter,,,,,,,,,not captured
9/3/2024,2024,247,21,Half 2,,,,13:59,13.98,14:07,14.12,8,14.05,,0,,0,,,,,,,,,,
9/3/2024,2024,247,22,Ag-nat 3,,,,14:30,14.5,14:36,14.6,6,14.55,,0,,0,,,,,,,,,,
9/3/2024,2024,247,22,Ag 3,N,18,18,14:55,14.92,15:06,15.1,11,15.01,,0,,0,garter,,,,,,,,,not captured
9/3/2024,2024,247,23,Ag 5,,,,15:29,15.48,15:36,15.6,7,15.54,,0,,0,,,,,,,,,,
9/3/2024,2024,247,23,Ag-nat 8,Y,12,AR12,15:46,15.77,16:14,16.23,28,16,16:00,16,16:05,16.08,garter,N,U,N,N,14.25,31,AR,AR31,unique
9/3/2024,2024,247,23,Ag-nat 8,Y,14,AR14,15:46,15.77,16:14,16.23,28,16,16:07,16.12,16:11,16.18,garter,N,U,N,N,17.25,32,AR,AR32,unique
9/3/2024,2024,247,23,Nat-ag 8,Y,6,AR6,16:34,16.57,16:49,16.82,15,16.69,16:39,16.65,16:42,16.7,redbelly,M,U,N,A,19,16,AR,AR16,unique
9/3/2024,2024,247,23,Nat-ag 8,Y,6,AR6,16:34,16.57,16:49,16.82,15,16.69,16:39,16.65,16:45,16.75,garter,F,U,N,A,21,35,AR,AR35,unique
9/4/2024,2024,248,16,Half 10,,,,9:42,9.7,9:54,9.9,12,9.8,,0,,0,,,,,,,,,,
9/4/2024,2024,248,16,Ag 6,Y,4,GP4,10:04,10.07,10:20,10.33,16,10.2,10:07,10.12,10:10,10.17,redbelly,N,U,N,N,16,10,GP,GP10,unique
9/4/2024,2024,248,18,Nat QC 9,,,,11:16,11.27,11:26,11.43,10,11.35,,0,,0,,,,,,,,,,
9/4/2024,2024,248,20,Nat QC 7,Y,9,9,11:55,11.92,12:19,12.32,24,12.12,,0,,0,garter,,,,,,,,,not captured
9/4/2024,2024,248,20,Nat QC 7,Y,20,GP20,11:55,11.92,12:19,12.32,24,12.12,12:11,12.18,12:18,12.3,garter,F,F,Y,A,33,38,GP,GP38,unique
9/4/2024,2024,248,21,Nat QC 6,,,,12:47,12.78,12:57,12.95,10,12.87,,0,,0,,,,,,,,,,
9/4/2024,2024,248,22,Nat QC 4,,,,13:00,13,13:10,13.17,10,13.08,,0,,0,,,,,,,,,,
9/4/2024,2024,248,22,Nat QC 3,Y,3,GP3,13:22,13.37,13:37,13.62,15,13.49,13:25,13.42,13:31,13.52,garter,M,M,Y,A,30.25,39,GP,GP39,unique
9/4/2024,2024,248,23,Nat QC 1,Y,9,9,14:14,14.23,14:30,14.5,16,14.37,,0,,0,ring necked snake,,,,,,,,,not captured
9/5/2024,2024,249,16,Nat-ag 6,,,,8:45,8.75,8:50,8.83,5,8.79,,0,,0,,,,,,,,,,
9/5/2024,2024,249,18,Nat-ag 3,Y,13,OS13,9:11,9.18,9:31,9.52,20,9.35,9:15,9.25,9:17,9.28,garter,F,F,Y,A,39.25,115,OS,OS115,recapture
9/5/2024,2024,249,18,Nat-ag 3,Y,17,OS17,9:11,9.18,9:31,9.52,20,9.35,9:23,9.38,9:25,9.42,garter,F,F,Y,A,28,117,OS,OS117,recapture
9/5/2024,2024,249,19,Nat-ag 1,,,,9:40,9.67,9:50,9.83,10,9.75,,0,,0,,,,,,,,,,
9/5/2024,2024,249,20,Nat-ag 2,Y,3,3,10:04,10.07,10:18,10.3,14,10.18,,0,,0,,,,,,,,,,
9/5/2024,2024,249,22,Nat-ag 5,Y,6,OS6,10:47,10.78,11:13,11.22,26,11,10:33,10.55,11:56,11.93,redbelly,N,U,N,N,11.75,59,OS,OS59,unique
9/5/2024,2024,249,22,Nat-ag 5,Y,6,6,10:47,10.78,11:13,11.22,26,11,,0,,0,water snake,,,,,,,,,not captured
9/5/2024,2024,249,22,Nat-ag 5,Y,11,OS11,10:47,10.78,11:13,11.22,26,11,11:00,11,11:05,11.08,redbelly,M,M,N,A,20.5,60,OS,OS60,unique
9/5/2024,2024,249,23,Nat-ag 7,,,,11:20,11.33,11:30,11.5,10,11.42,,0,,0,,,,,,,,,,
9/5/2024,2024,249,24,Half 6,,,,11:57,11.95,12:07,12.12,10,12.03,,0,,0,,,,,,,,,,
9/6/2024,2024,250,22,Ag-nat 9,Y,10,OE10,13:25,13.42,13:50,13.83,25,13.63,13:34,13.57,13:37,13.62,redbelly,J,U,N,A,12,27,OE,OE27,unique
9/6/2024,2024,250,22,Ag-nat 9,Y,12,OE12,13:25,13.42,13:50,13.83,25,13.63,13:40,13.67,13:43,13.72,redbelly,N,U,N,N,11,28,OE,OE28,unique
9/6/2024,2024,250,22,Ag-nat 9,Y,12,OE12,13:25,13.42,13:50,13.83,25,13.63,13:40,13.67,13:45,13.75,redbelly,M,U,N,A,14,29,OE,OE29,unique
9/6/2024,2024,250,22,Ag-nat 9,Y,12,OE12,13:25,13.42,13:50,13.83,25,13.63,13:40,13.67,13:47,13.78,redbelly,N,U,N,N,11.5,30,OE,OE30,unique
9/6/2024,2024,250,22,Half 9,Y,7,OE7,14:00,14,14:10,14.17,10,14.08,14:05,14.08,14:07,14.12,redbelly,M,U,N,A,12,31,OE,OE31,unique
9/6/2024,2024,250,22,Half 7,Y,19,OE19,14:25,14.42,14:40,14.67,15,14.54,14:33,14.55,14:37,14.62,garter,F,F,Y,A,21.5,58,OE,OE58,unique
9/6/2024,2024,250,22,Half 7,Y,20,OE20,14:25,14.42,14:40,14.67,15,14.54,14:37,14.62,14:39,14.65,redbelly,N,U,N,N,11.5,32,OE,OE32,unique
9/6/2024,2024,250,22,Half 7,Y,20,OE20,14:25,14.42,14:40,14.67,15,14.54,14:37,14.62,14:40,14.67,redbelly,J,U,N,A,12,33,OE,OE33,unique
9/6/2024,2024,250,23,Ag-nat 2,,,,15:04,15.07,15:13,15.22,9,15.14,,0,,0,,,,,,,,,,
9/6/2024,2024,250,22,Ag-nat 5,Y,1,OE1,15:23,15.38,15:35,15.58,12,15.48,15:23,15.38,15:29,15.48,garter,M,U,N,A,22,59,OE,OE59,unique
9/6/2024,2024,250,22,Nat-ag 4,Y,8,OE8,15:43,15.72,15:56,15.93,13,15.83,15:48,15.8,15:57,15.95,redbelly,N,U,N,N,11,32,OE,OE32,unique
9/6/2024,2024,250,22,Nat-ag 4,Y,9,OE9,15:43,15.72,15:56,15.93,13,15.83,15:53,15.88,15:55,15.92,redbelly,N,U,N,N,9.5,33,OE,OE33,unique
9/10/2024,2024,254,21,Half 10,Y,4,4,15:32,15.53,15:50,15.83,18,15.68,,0,,0,redbelly,,,,,,,,,not captured
9/10/2024,2024,254,21,Half 10,Y,4,4,15:32,15.53,15:50,15.83,18,15.68,,0,,0,blue spotted salamander,,,,,,,,,
9/10/2024,2024,254,21,Half 10,Y,5,AR5,15:32,15.53,15:50,15.83,18,15.68,15:38,15.63,15:40,15.67,redbelly,M,U,N,A,19,20,AR,AR20,unique
9/10/2024,2024,254,21,Half 10,Y,7,AR7,15:32,15.53,15:50,15.83,18,15.68,15:45,15.75,15:48,15.8,garter,N,U,N,N,16,33,AR,AR33,unique
9/10/2024,2024,254,22,Ag 6,,,,15:58,15.97,16:08,16.13,10,16.05,,0,,0,,,,,,,,,,
9/10/2024,2024,254,22,Nat-ag 9,,,,17:00,17,17:10,17.17,10,17.08,,0,,0,,,,,,,,,,
9/10/2024,2024,254,22,Ag-nat 7,,,,17:30,17.5,17:40,17.67,10,17.58,,0,,0,,,,,,,,,,
9/12/2024,2024,256,20,Half 6,,,,10:24,10.4,10:40,10.67,16,10.53,,0,,0,,,,,,,,,,
9/12/2024,2024,256,22,Nat-ag 7,,,,11:07,11.12,11:19,11.32,12,11.22,,0,,0,,,,,,,,,,
9/12/2024,2024,256,24,Nat-ag 5,Y,7,7,12:02,12.03,12:14,12.23,12,12.13,12:10,12.17,,0,blue spotted salamander,,,,,,,,,
9/12/2024,2024,256,24,Nat-ag 5,Y,15,OS15,12:02,12.03,12:14,12.23,12,12.13,12:10,12.17,12:13,12.22,redbelly,J,U,N,A,13.75,62,OS,OS62,unique
9/12/2024,2024,256,24,Nat-ag 2,Y,4,4,12:59,12.98,13:17,13.28,18,13.13,,0,,0,water snake,,,,,,,,,not captured
9/12/2024,2024,256,24,Nat-ag 2,Y,5,5,12:59,12.98,13:17,13.28,18,13.13,,0,,0,water snake,,,,,,,,,not captured
9/12/2024,2024,256,24,Nat-ag 2,Y,17,OS17,12:59,12.98,13:17,13.28,18,13.13,13:10,13.17,13:13,13.22,redbelly,M,U,N,A,19,61,OS,OS61,unique
9/12/2024,2024,256,25,Nat-ag 1,,,,13:42,13.7,13:53,13.88,11,13.79,,0,,0,,,,,,,,,,
9/12/2024,2024,256,26,Nat-ag 3,,,,14:06,14.1,14:16,14.27,10,14.18,,0,,0,,,,,,,,,,
